Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
263	:	1674273537.631	     0.112	0	0	0	0	magma -b cut:=5000 D:=263 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
266	:	1674273537.644	     0.116	0	0	0	0	magma -b cut:=5000 D:=266 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
272	:	1674273537.680	     0.087	0	0	0	0	magma -b cut:=5000 D:=272 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
267	:	1674273537.648	     0.125	0	0	0	0	magma -b cut:=5000 D:=267 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
271	:	1674273537.675	     0.104	0	0	0	0	magma -b cut:=5000 D:=271 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
274	:	1674273537.692	     0.096	0	0	0	0	magma -b cut:=5000 D:=274 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
270	:	1674273537.660	     0.138	0	0	0	0	magma -b cut:=5000 D:=270 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
278	:	1674273537.716	     0.089	0	0	0	0	magma -b cut:=5000 D:=278 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
275	:	1674273537.695	     0.117	0	0	0	0	magma -b cut:=5000 D:=275 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
279	:	1674273537.720	     0.095	0	0	0	0	magma -b cut:=5000 D:=279 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
276	:	1674273537.705	     0.121	0	0	0	0	magma -b cut:=5000 D:=276 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
